    13952.      0.43174    
    14004.      0.43574    
    14056.      0.43972    
    14108.      0.44367    
    14160.      0.44760    
    14212.      0.45151    
    14265.      0.45540    
    14317.      0.45926    
    14369.      0.46310    
    14421.      0.46691    
    14473.      0.47071    
    14525.      0.47448    
    14577.      0.47822    
    14629.      0.48195    
    14681.      0.48565    
    14733.      0.48932    
    14786.      0.49297    
    14838.      0.49660    
    14890.      0.50020    
    14942.      0.50378    
    14994.      0.50734    
    15046.      0.51087    
    15098.      0.51438    
    15150.      0.51787    
    15202.      0.52133    
    15255.      0.52477    
    15307.      0.52818    
    15359.      0.53157    
    15411.      0.53494    
    15463.      0.53828    
    15515.      0.54160    
    15567.      0.54489    
    15619.      0.54816    
    15671.      0.55141    
    15723.      0.55464    
    15776.      0.55784    
    15828.      0.56101    
    15880.      0.56417    
    15932.      0.56730    
    15984.      0.57040    
    16036.      0.57349    
    16088.      0.57655    
    16140.      0.57959    
    16192.      0.58260    
    16244.      0.58559    
    16297.      0.58856    
    16349.      0.59151    
    16401.      0.59443    
    16453.      0.59733    
    16505.      0.60021    
    16557.      0.60307    
    16609.      0.60590    
    16661.      0.60872    
    16713.      0.61151    
    16766.      0.61428    
    16818.      0.61702    
    16870.      0.61975    
    16922.      0.62245    
    16974.      0.62514    
    17026.      0.62780    
    17078.      0.63044    
    17130.      0.63306    
    17182.      0.63566    
    17234.      0.63823    
    17287.      0.64079    
    17339.      0.64333    
    17391.      0.64585    
    17443.      0.64834    
    17495.      0.65082    
    17547.      0.65328    
    17599.      0.65572    
    17651.      0.65813    
    17703.      0.66053    
    17756.      0.66291    
    17808.      0.66527    
    17860.      0.66761    
    17912.      0.66994    
    17964.      0.67224    
    18016.      0.67452    
    18068.      0.67679    
    18120.      0.67904    
    18172.      0.68127    
    18224.      0.68348    
    18277.      0.68567    
    18329.      0.68785    
    18381.      0.69001    
    18433.      0.69215    
    18485.      0.69427    
    18537.      0.69637    
    18589.      0.69846    
    18641.      0.70053    
    18693.      0.70259    
    18745.      0.70463    
    18798.      0.70665    
    18850.      0.70865    
    18902.      0.71064    
    18954.      0.71261    
    19006.      0.71457    
    19058.      0.71651    
    19110.      0.71843    
    19162.      0.72034    
    19214.      0.72223    
    19267.      0.72411    
    19319.      0.72597    
    19371.      0.72782    
    19423.      0.72965    
    19475.      0.73146    
    19527.      0.73327    
    19579.      0.73506    
    19631.      0.73683    
    19683.      0.73859    
    19735.      0.74033    
    19788.      0.74206    
    19840.      0.74377    
    19892.      0.74548    
    19944.      0.74717    
    19996.      0.74884    
    20048.      0.75050    
    20100.      0.75215    
    20152.      0.75379    
    20204.      0.75541    
    20257.      0.75702    
    20309.      0.75861    
    20361.      0.76019    
    20413.      0.76176    
    20465.      0.76332    
    20517.      0.76486    
    20569.      0.76639    
    20621.      0.76791    
    20673.      0.76941    
    20725.      0.77090    
    20778.      0.77238    
    20830.      0.77385    
    20882.      0.77531    
    20934.      0.77675    
    20986.      0.77819    
    21038.      0.77961    
    21090.      0.78102    
    21142.      0.78242    
    21194.      0.78380    
    21246.      0.78518    
    21299.      0.78654    
    21351.      0.78789    
    21403.      0.78924    
    21455.      0.79057    
    21507.      0.79189    
    21559.      0.79320    
    21611.      0.79450    
    21663.      0.79578    
    21715.      0.79706    
    21768.      0.79833    
    21820.      0.79959    
    21872.      0.80083    
    21924.      0.80207    
    21976.      0.80330    
    22028.      0.80452    
    22080.      0.80572    
    22132.      0.80692    
    22184.      0.80811    
    22236.      0.80929    
    22289.      0.81046    
    22341.      0.81162    
    22393.      0.81277    
    22445.      0.81391    
    22497.      0.81504    
    22549.      0.81617    
    22601.      0.81728    
    22653.      0.81839    
    22705.      0.81948    
    22758.      0.82057    
    22810.      0.82165    
    22862.      0.82272    
    22914.      0.82378    
    22966.      0.82484    
    23018.      0.82588    
    23070.      0.82692    
    23122.      0.82795    
    23174.      0.82897    
    23226.      0.82998    
    23279.      0.83099    
    23331.      0.83199    
    23383.      0.83298    
    23435.      0.83396    
    23487.      0.83493    
    23539.      0.83590    
    23591.      0.83686    
    23643.      0.83781    
    23695.      0.83875    
    23747.      0.83969    
    23800.      0.84062    
    23852.      0.84154    
    23904.      0.84246    
    23956.      0.84336    
    24008.      0.84426    
    24060.      0.84516    
    24112.      0.84605    
    24164.      0.84693    
    24216.      0.84780    
    24269.      0.84867    
    24321.      0.84953    
    24373.      0.85038    
    24425.      0.85123    
    24477.      0.85207    
    24529.      0.85290    
    24581.      0.85373    
    24633.      0.85455    
    24685.      0.85537    
    24737.      0.85618    
    24790.      0.85698    
    24842.      0.85778    
    24894.      0.85857    
    24946.      0.85935    
    24998.      0.86013    
    25050.      0.86090    
    25102.      0.86167    
    25154.      0.86243    
    25206.      0.86319    
    25259.      0.86394    
    25311.      0.86468    
    25363.      0.86542    
    25415.      0.86615    
    25467.      0.86688    
    25519.      0.86760    
    25571.      0.86832    
    25623.      0.86903    
    25675.      0.86974    
    25727.      0.87044    
    25780.      0.87114    
    25832.      0.87183    
    25884.      0.87251    
    25936.      0.87319    
    25988.      0.87387    
    26040.      0.87454    
    26092.      0.87521    
    26144.      0.87587    
    26196.      0.87652    
    26248.      0.87717    
    26301.      0.87782    
    26353.      0.87846    
    26405.      0.87910    
    26457.      0.87973    
    26509.      0.88036    
    26561.      0.88098    
    26613.      0.88160    
    26665.      0.88221    
    26717.      0.88282    
    26770.      0.88343    
    26822.      0.88403    
    26874.      0.88463    
    26926.      0.88522    
    26978.      0.88581    
    27030.      0.88639    
    27082.      0.88697    
    27134.      0.88755    
    27186.      0.88812    
    27238.      0.88868    
    27291.      0.88925    
    27343.      0.88981    
    27395.      0.89036    
    27447.      0.89091    
    27499.      0.89146    
    27551.      0.89200    
    27603.      0.89254    
    27655.      0.89308    
    27707.      0.89361    
    27760.      0.89414    
    27812.      0.89466    
    27864.      0.89518    
    27916.      0.89570    
    27968.      0.89622    
    28020.      0.89672    
    28072.      0.89723    
    28124.      0.89773    
    28176.      0.89823    
    28228.      0.89873    
    28281.      0.89922    
    28333.      0.89971    
    28385.      0.90020    
    28437.      0.90068    
    28489.      0.90116    
    28541.      0.90163    
    28593.      0.90210    
    28645.      0.90257    
    28697.      0.90304    
    28750.      0.90350    
    28802.      0.90396    
    28854.      0.90442    
    28906.      0.90487    
    28958.      0.90532    
    29010.      0.90577    
    29062.      0.90621    
    29114.      0.90665    
    29166.      0.90709    
    29218.      0.90752    
    29271.      0.90796    
    29323.      0.90839    
    29375.      0.90881    
    29427.      0.90923    
    29479.      0.90965    
    29531.      0.91007    
    29583.      0.91049    
    29635.      0.91090    
    29687.      0.91131    
    29739.      0.91171    
    29792.      0.91212    
    29844.      0.91252    
    29896.      0.91292    
    29948.      0.91331    
    30000.      0.91370    
